timestamp,TopFlash_24hr,BetaCatenin_24hr
1430,1.7234974641089917,1.0897263817064904
1440,1.7397251722511267,1.0890049017057317
1450,1.746592021608933,1.089638420543796
1460,1.7519157326443229,1.087812923826231
1470,1.7605899710478616,1.084855200410622
1480,1.779116677854363,1.0899324042035645
1490,1.805129923257359,1.0813096183629933
1500,1.809960151981627,1.0763742864120167
1510,1.8253949524726045,1.073929845590294
1520,1.8210678978227506,1.0652914130211846
1530,1.836205564451749,1.0621524539757896
1540,1.842625027802009,1.0595117306953568
1550,1.8475975267016427,1.053739065332923
1560,1.8742458210881283,1.0596167212878842
1570,1.8941070865020935,1.0482326498835857
1580,1.8862495444209126,1.0364200940877952
1590,1.8930958300889529,1.040120236888741
1600,1.9078841681506362,1.0363230571286042
1610,1.9120455464813721,1.0311180822035904
1620,1.9053044474636363,1.0343473110183612
1630,1.9340099800544666,1.033041117097039
1640,1.9523062069224637,1.0254443436990792
1650,1.93911944621725,1.0202074855177878
1660,1.9575465220101567,1.021089863487443
1670,1.972601687505608,1.0195901136574674
1680,1.9888190499182152,1.0184382554613065
1690,1.9910925830126183,1.0168578341424166
1700,1.985472114494836,1.0128346849050538
1710,1.9968289741899938,1.0073510831308428
1720,1.9917747535758556,1.014450427159223
1730,2.0102704162876117,1.014939118545552
1740,2.0250601661142493,1.0123669028392404
1750,2.048905310027418,1.0188359747558766
1760,2.040778087604556,1.0079613097882767
1770,2.0416387062185706,1.0040705405980068
1780,2.056467841049545,1.0139628084691132
1790,2.07296365550225,1.0093055480498139
1800,2.0813807814073106,1.0082994639225944
1810,2.080657849084181,1.0016745918175087
1820,2.0857647195024405,1.0060658693981077
1830,2.091489005878762,1.0137946930811967
1840,2.1114603265363674,1.0043629654948334
1850,2.125657030227303,1.0024767430811279
1860,2.115091871990986,1.0015751794490784
1870,2.100669446939314,0.9984114916146244
1880,2.129371562328389,1.003251145187404
1890,2.1422487022700523,1.0002907683749545
1900,2.1243556833959794,1.000136028492017
1910,2.1501804058359606,1.0010746319945203
1920,2.1675987015691796,0.9969059523909873
1930,2.1514005292414313,0.9997331426843001
1940,2.1667671805672573,0.9996831288256078
1950,2.190776968621595,0.9947388250925803
1960,2.1652289811825414,0.9979214262706155
1970,2.163314037870939,1.0004599096669757
1980,2.195596764057637,0.9992198051396366
1990,2.1863291695989826,1.0030925859358915
2000,2.1747018529148314,0.9949410515915397
2010,2.1907637034299445,0.9993793128034063
2020,2.210002912938775,0.9980178376062575
2030,2.19603119470602,0.9954717781190491
2040,2.1754110425947335,1.002568026551772
2050,2.2012131913027493,1.0017018084889278
2060,2.2288034976253686,1.0065407036784633
2070,2.1926275592836326,1.002142149259404
2080,2.191223225001952,1.0060292660835275
2090,2.213395545940732,1.0005245212267295
2100,2.214985388389594,0.9992682124947497
2110,2.212997306902432,1.0034689157753864
2120,2.224986720194186,1.0052959574274027
2130,2.229864228043832,1.0009527539900869
2140,2.2266953366455056,0.9990004869659166
2150,2.2301925783654784,0.9998527578485278
2160,2.1930904642073905,0.9963358457688747
2170,2.214991463869902,0.9991485463718388
2180,2.2639177261501975,1.0002882424371289
2190,2.2094593560579616,0.9923094744151291
2200,2.211109896105013,1.002650861200951
2210,2.2549820552220337,1.0031386828822144
2220,2.2433367578551033,0.997643857105001
2230,2.222347758135212,0.998195255453335
2240,2.2389359155242876,1.0002083025160424
2250,2.264520965229184,1.003123163688929
2260,2.2516879401265375,0.9964565134197217
2270,2.2347112680606482,1.0005490947943705
2280,2.2395796593428834,1.0039825675221306
2290,2.2711412010752614,0.9945328287287964
2300,2.244520900615352,1.0011170907121332
