timestamp,TopFlash_15hr,BetaCatenin_15hr
1370,1.5944935621545078,1.0015724090315017
1380,1.5989273250614615,1.0034978017002476
1390,1.6036309053489854,1.0014063840504819
1400,1.6005664069928898,1.0109135021887645
1410,1.6138616383556013,1.0035899668615853
1420,1.6153796459563106,1.0053656146275944
1430,1.6122857080461808,1.000102729568234
1440,1.613921932308703,1.005256829957134
1450,1.6314798037220393,1.0020932512464664
1460,1.6340250349613497,0.9992699379081333
1470,1.6246775611974664,1.002962472239989
1480,1.636951651347517,1.0077768411179775
1490,1.6451317011956208,0.9990602753144624
1500,1.6379999353683572,1.0006609000450253
1510,1.641310435440754,1.0026872341165582
1520,1.6435881990216572,1.0039403483167058
1530,1.6406233223245996,1.0059686860645471
1540,1.6396972905482432,1.004111920021923
1550,1.6406621383209186,1.0015042116723167
1560,1.6519848765450207,1.0094240237553054
1570,1.6731992339378667,1.0042557198975803
1580,1.6522578819194926,1.0000237111110009
1590,1.6457691205490201,0.9983255443453525
1600,1.6607422781489363,1.0038405425571906
1610,1.6592611332414302,1.0003015220021383
1620,1.6594545774336216,1.002494609396448
1630,1.6735308675310767,1.00497465762236
1640,1.6758819884602238,1.0050098421471905
1650,1.6760224951658231,0.9965548648783537
1660,1.6702582283444722,0.9981741669339069
1670,1.6780839065215503,1.001051586165665
1680,1.6798018300302,0.9999515435733916
1690,1.6819384882493704,0.9989374653738516
1700,1.6774598167935744,0.994331482994347
1710,1.6762287361385404,0.9918869432114453
1720,1.6808805513502418,1.0009251255149358
1730,1.686584820431841,0.9989884270563737
1740,1.6811783716472684,0.9958526969671505
1750,1.6656425404147153,0.9987984068335123
1760,1.669319864605455,0.9966636798306873
1770,1.6732529808049894,0.9912019932119787
1780,1.689179306535752,0.9988544502687257
1790,1.68448869781218,0.9923899384078719
1800,1.686286517411409,0.9962727458058881
1810,1.6838291746351803,0.9896699886680635
1820,1.679787860467997,0.995179493964549
1830,1.6807375888520468,0.9962047528746331
1840,1.6978213645797076,0.9946150690264034
1850,1.6933476684338489,0.991935260859225
1860,1.6942910507362452,0.995735361175279
1870,1.692301304964913,0.9923234970130319
1880,1.7078906021634053,1.002106971314633
1890,1.714398069046705,0.996599623249545
1900,1.7094923492987726,0.996775585416589
1910,1.701973307408953,0.9931441122717758
1920,1.7153309553813507,0.993325742426506
1930,1.7091911330952505,0.9987875910195496
1940,1.7105574811573385,0.9991830698312797
1950,1.7257753997950585,0.99244306176778
1960,1.714506574780545,1.0042039704280732
1970,1.7068851524196123,0.999409063707762
1980,1.7249854146119652,0.9949966243534574
1990,1.726460338504398,0.9992032322897175
2000,1.7296369885530107,0.9969931687166739
2010,1.7264497133510983,1.0005787331442841
2020,1.7474023133505776,0.9960205932232672
2030,1.7313456428326328,0.9986757471288706
2040,1.7141616642430795,1.0062987035197282
2050,1.7307827350690141,0.9991212909224078
2060,1.7437724242509924,1.0023598158441187
2070,1.7239513707845642,1.0000082711143499
2080,1.7282921734250962,1.0010147520341293
2090,1.744974114071173,1.0003187168453405
2100,1.739500121797993,0.9997799983512159
2110,1.7330742935948222,0.9953616106104352
2120,1.740650643531263,1.0026716650044283
2130,1.7518750306049204,1.002997046637446
2140,1.7412994313740748,1.0003636075265552
2150,1.7419350054424219,0.9998562188926315
2160,1.7367439392082065,0.9975668363481773
2170,1.7406899968934055,1.0035395204299244
2180,1.7635050706925461,1.0013452640815022
2190,1.7493752453473883,0.9995332115185028
2200,1.7528682988139233,1.0055169266013213
2210,1.7615735297357902,0.9993439906100827
2220,1.752999010286103,1.0003240274111949
2230,1.755264746240308,0.9991404779876274
2240,1.751878119669378,0.9995456088494563
2250,1.768224637420764,0.9983239324780582
2260,1.7710100662641768,0.9984405355429012
2270,1.761181600990283,1.0004634584761085
2280,1.7619546284894945,1.0102698736839475
2290,1.7762190255163128,1.0049650606961378
2300,1.7567504516526955,1.0104870015423455
