timestamp,bcat_NL,bcat_06hr,bcat_09hr,bcat_15hr,bcat_18hr,bcat_21hr,bcat_24hr
2160,0.9884204445369316,1.0014449321470145,0.9912518127242076,0.9975668363481773,0.994684638979141,0.9983129267474772,0.9963358457688747
2170,0.9910372961847047,0.9999058827022385,1.002068885298439,1.0035395204299244,0.9981881687654498,0.9992223470410048,0.9991485463718388
2180,1.0025919136390113,0.9999765230652444,1.004996836840373,1.0013452640815022,0.9978654803698044,0.9968859819845642,1.0002882424371289
2190,0.9959095931652946,1.002193561235247,1.0032308331595534,0.9995332115185028,0.9983969835892728,0.9997235386934502,0.9923094744151291
2200,0.9829300907654219,1.0033032487881224,1.0062938204107148,1.0055169266013213,1.0037582550340765,1.004732484262508,1.002650861200951
2210,0.9957649976978926,1.0031951312967988,1.0013517807424004,0.9993439906100827,1.0018283561341403,0.9986325835908357,1.0031386828822144
2220,1.0020354191765342,0.9987802671332171,1.0105622879245564,1.0003240274111949,1.0009967523629677,0.9985316610330403,0.997643857105001
2230,0.9916080511709859,0.9992367968904876,1.000652264038868,0.9991404779876274,1.004990644745206,0.9971944194306834,0.998195255453335
2240,0.9973989900331837,1.0015841743332183,0.998803803956648,0.9995456088494563,1.0023673852340211,1.0018475142549679,1.0002083025160424
2250,0.9975509753029981,1.000382123621006,1.0082457411119514,0.9983239324780582,1.0057529396756326,1.0058619366819714,1.003123163688929
2260,0.9916177961563635,0.9980713115631075,1.0027575493461869,0.9984405355429012,1.002615160648691,0.9976187512082808,0.9964565134197217
2270,0.992736593736202,1.0051906257903818,1.0051477415682701,1.0004634584761085,1.0093514208203254,1.002172214872909,1.0005490947943705
2280,0.982821251069028,1.0080562476887354,1.0090018942955719,1.0102698736839475,1.0141523031764232,1.0108314168826467,1.0039825675221306
2290,0.998395655014344,1.005731353184848,1.004985250510062,1.0049650606961378,1.0055317172348948,0.9997051442138788,0.9945328287287964
2300,0.9898472060812529,1.010675234924052,1.0036884674572077,1.0104870015423455,1.0104049959127517,1.0027759476526021,1.0011170907121332
