gene_id	eigenvalue	R2	beta1	beta2	complex	mean_expr	starvation_maintenance
ECB_01726	0.9753	0.190	0.9948	-0.1809	N	20.0	0.3009
ECB_02537	0.7823	0.017	1.0521	-0.2243	N	25.4	0.5566
ECB_00513	0.8262	0.456	1.3888	-0.5700	Y	7.4	0.7973
ECB_02556	0.6347	-0.553	0.4403	0.2374	N	1.8	0.5357
ECB_02468	0.6165	0.130	1.2663	-0.3861	N	90.8	1.5285
ECB_00819	0.8701	-0.254	0.8799	-0.0945	N	3.2	1.1143
ECB_02415	0.7736	0.339	1.1278	-0.2816	N	257.5	0.0949
RF00022.1	0.9081	0.545	1.3837	-0.5695	Y	75.3	0.1143
ECB_00942	0.5793	-0.126	0.9064	-0.1145	N	3.3	1.6579
ECB_02598	0.7566	0.245	0.9182	-0.1235	N	23.4	0.2316
ECB_02512	0.5838	-0.347	0.8004	-0.0348	N	5.2	0.9130
ECB_03132	0.7687	0.324	1.0671	-0.2360	N	88.7	0.1745
ECB_03171	0.8020	0.481	1.0840	-0.2489	N	5371.7	0.0099
ECB_04162	0.5934	-0.034	0.9608	-0.1560	N	3.4	3.5625
ECB_02094	0.7422	0.110	1.1021	-0.2626	N	5.7	0.9176
ECB_02616	0.9851	0.639	1.3201	-0.5682	Y	0.8	0.5769
ECB_00794	0.7893	0.274	1.1459	-0.2956	N	94.1	0.1903
ECB_03560	0.8520	0.609	1.4414	-0.5678	Y	5.5	0.2228
ECB_02595	0.7546	0.217	0.9673	-0.1611	N	106.1	0.1236
ECB_01538	0.9745	-0.259	0.1239	0.4743	N	0.4	0.3000
ECB_04225	0.8289	0.326	1.2001	-0.3365	N	4.6	0.4348
ECB_01976	0.6795	-0.018	1.0961	-0.2582	N	15.2	1.2031
ECB_03916	0.7195	-0.047	0.9621	-0.1573	N	42.1	0.5904
ECB_00580	0.7909	0.310	1.0699	-0.2385	N	7.6	0.3068
ECB_02250	0.6586	0.452	1.0919	-0.2551	N	87.4	0.0976
ECB_02039	0.6761	0.351	1.1345	-0.5673	Y	0.6	10.5000
ECB_03148	0.3746	0.562	1.2890	-0.4035	N	4917.7	0.0207
ECB_03954	0.6485	0.351	1.1344	-0.5672	Y	0.3	3.7500
ECB_01066	0.9230	0.418	0.9516	-0.1495	N	308.6	0.0236
ECB_03346	0.8328	0.739	1.0819	-0.2476	N	13.1	0.0806
ECB_03722	0.6325	0.207	0.6574	0.0719	N	8.1	0.1887
ECB_02052	0.9085	0.066	0.9596	-0.1557	N	3.3	7.9615
ECB_02641	0.6615	0.499	1.4643	-0.5667	Y	49.7	0.1798
ECB_00108	0.7055	0.228	1.1168	-0.2741	N	84.4	0.2358
ECB_02418	0.9016	0.235	1.2048	-0.3403	N	210.3	0.2739
ECB_01735	0.7795	0.272	1.0771	-0.2442	N	219.2	0.1160
ECB_01374	0.5809	0.083	0.9698	-0.1635	N	85.8	0.2089
ECB_02410	0.9155	0.212	1.2110	-0.3450	N	48.0	0.6258
ECB_03741	0.9678	0.665	1.4143	-0.5663	Y	15.1	0.1550
ECB_00121	0.7099	0.559	1.4220	-0.5663	Y	45.3	0.2010
ECB_03744	0.9498	0.479	1.3102	-0.4196	N	144.9	0.1116
ECB_01076	0.8469	0.418	0.8193	-0.0504	N	662.1	0.0075
ECB_03685	0.5826	0.103	1.0145	-0.1973	N	53.9	0.3102
ECB_03192	0.6315	0.592	1.2325	-0.3613	N	3340.6	0.0137
ECB_03832	0.9790	-0.061	0.3770	0.2817	N	6.3	0.1990
ECB_01072	0.9117	0.456	0.9314	-0.1351	N	2790.6	0.0044
ECB_03465	0.8934	0.484	1.3265	-0.4321	N	148.9	0.1696
ECB_04011	0.8531	0.396	1.2134	-0.3471	N	62.8	0.1735
ECB_03065	0.7113	0.331	0.9655	-0.1608	N	68.0	0.1133
ECB_01999	0.8636	-0.276	0.6521	0.0746	N	1.8	2.2500
ECB_02216	0.6352	0.178	1.0655	-0.2361	N	31.5	0.2946
ECB_01897	0.9305	0.493	1.1143	-0.2727	N	98.9	0.0621
ECB_00168	0.7490	0.580	1.2237	-0.3549	N	2040.7	0.0155
ECB_02121	0.7772	0.304	1.1681	-0.3131	N	22.4	0.3239
ECB_01655	0.8000	0.503	1.0754	-0.2436	N	52.1	0.1048
ECB_01815	0.7756	0.080	1.0089	-0.1936	N	25.7	0.3735
ECB_03216	0.8936	-0.119	0.9887	-0.1785	N	27.2	0.4096
ECB_02358	0.9009	0.341	0.9736	-0.1673	N	87.4	0.0800
ECB_01570	0.9247	-0.017	1.0396	-0.2168	N	12.4	1.0982
ECB_02290	0.4852	0.276	1.1386	-0.2913	N	30.2	0.2872
ECB_01721	0.8396	-0.266	0.6969	0.0402	N	3.7	0.6724
ECB_02074	0.7768	-0.138	0.2896	0.3459	N	0.5	0.8571
ECB_01443	0.8356	0.343	1.3552	-0.5628	Y	3.1	0.5094
ECB_00698	0.8509	0.448	1.0101	-0.1950	N	75.1	0.0806
ECB_01494	0.6700	0.022	0.9664	-0.1623	N	32.6	0.6734
ECB_01894	0.8277	0.305	1.0559	-0.2294	N	139.1	0.0968
ECB_01322	0.5603	0.059	0.8804	-0.0979	N	11.1	0.5645
ECB_01951	0.6874	-0.013	1.0739	-0.2430	N	3.9	1.2447
ECB_03435	0.6434	-0.275	1.0028	-0.1897	N	3.3	1.6250
ECB_01160	0.5373	0.649	1.4673	-0.5620	Y	64.4	0.1206
ECB_01046	0.7722	0.340	1.0955	-0.2593	N	354.7	0.0836
ECB_02191	0.7219	0.297	1.0012	-0.1886	N	29.1	0.1793
ECB_00950	0.7767	0.112	0.9747	-0.1688	N	14.0	0.3735
ECB_01193	0.8360	0.350	1.4214	-0.5617	Y	2.7	1.4531
ECB_02209	0.8516	0.659	1.4648	-0.5616	Y	335.8	0.0486
ECB_00109	0.9446	0.183	1.1142	-0.2734	N	35.3	0.3812
ECB_02401	0.7017	0.172	1.2260	-0.3572	N	75.7	0.8127
ECB_01079	0.8866	0.519	0.9990	-0.1872	N	958.0	0.0094
ECB_00615	0.6979	-0.237	0.8852	-0.1019	N	7.8	1.7824
ECB_03853	0.9912	0.310	1.1190	-0.2771	N	37.6	0.2388
ECB_03930	0.8225	0.313	1.2552	-0.3791	N	486.5	0.1997
ECB_03822	0.9408	0.537	1.3105	-0.5609	Y	2.3	0.7286
ECB_00643	0.5700	0.041	1.0599	-0.2329	N	27.2	0.5596
ECB_00027	0.8582	0.557	1.3312	-0.4361	N	1510.5	0.0502
ECB_02328	0.8285	0.098	0.9126	-0.1226	N	52.3	0.1985
ECB_00738	0.6817	0.193	1.0195	-0.2027	N	2.8	5.0625
ECB_02927	0.9713	0.388	1.0874	-0.2536	N	90.3	0.1238
ECB_00142	0.8666	0.514	0.9619	-0.1597	N	142.3	0.0406
ECB_03573	0.8243	-0.121	1.0115	-0.1967	N	5.0	0.7895
ECB_02457	0.9309	0.445	1.4119	-0.5605	Y	10.9	0.4733
ECB_00261	0.6996	-0.165	1.0002	-0.1884	N	1.6	3.1250
ECB_00856	0.7301	0.271	0.9592	-0.1578	N	37.6	0.1334
ECB_01174	0.7943	0.503	0.8617	-0.0848	N	55.4	0.0429
ECB_00174	0.8000	0.387	1.1667	-0.3131	N	340.6	0.1003
ECB_00182	0.9434	0.507	1.2285	-0.3594	N	495.3	0.0567
ECB_00204	0.7604	0.403	1.4328	-0.5597	Y	148.4	0.4943
ECB_01372	0.8046	-0.494	0.4906	0.1925	N	2.0	1.1429
RF01813.1	0.9912	0.325	1.4454	-0.5217	N	8.1	0.9241
ECB_03318	0.6925	0.129	0.8816	-0.1001	N	396.9	0.1245
ECB_01852	0.5351	-0.121	0.9107	-0.1219	N	4.3	0.8534
ECB_01921	0.7309	0.342	1.0875	-0.2541	N	325.3	0.0557
ECB_03150	0.5637	0.488	1.1824	-0.3251	N	204.2	0.0743
ECB_02534	0.5896	0.485	1.3671	-0.5587	Y	9.4	0.4914
ECB_04012	0.7183	0.450	1.0286	-0.2101	N	426.9	0.0216
ECB_00577	0.8173	-0.051	1.0340	-0.2142	N	16.5	1.0000
ECB_00122	0.8278	0.448	0.9594	-0.1585	N	510.9	0.0199
ECB_00253	0.7602	-0.109	0.5615	0.1389	N	4.9	0.5769
ECB_02507	0.9880	0.254	1.1861	-0.3279	N	51.3	0.3519
ECB_02739	0.7462	0.342	1.0940	-0.2591	N	101.2	0.1110
ECB_03100	0.9237	-0.123	1.0215	-0.2050	N	31.4	1.3480
ECB_03446	0.6197	0.398	1.0326	-0.2133	N	30.9	0.1287
ECB_02254	0.6864	0.398	1.1155	-0.2752	N	180.3	0.0828
ECB_02924	0.8166	0.139	1.0935	-0.2588	N	36.5	0.4095
ECB_00105	0.7226	-0.018	0.9453	-0.1482	N	3.4	0.8265
ECB_03608	0.7029	0.423	0.9368	-0.1419	N	35.5	0.0680
ECB_01639	0.9600	-0.279	0.8547	-0.0806	N	2.8	1.0833
ECB_02245	0.8902	0.389	1.2687	-0.3898	N	120.1	0.1766
ECB_03056	0.6983	0.597	1.1401	-0.2939	N	121.7	0.0334
ECB_01803	0.9029	0.464	1.1927	-0.3331	N	123.3	0.1350
ECB_02557	0.7166	-0.248	0.8894	-0.1069	N	14.2	0.7538
ECB_02792	0.8492	0.679	1.4286	-0.5568	Y	24.4	0.0936
RF01794.4	0.9479	0.423	0.2227	0.3906	N	0.7	0.0882
ECB_01065	0.8499	0.250	1.0440	-0.2224	N	36.7	0.2331
ECB_02719	0.5206	-0.066	1.0379	-0.2179	N	7.3	1.7848
RF02053.1	0.7947	0.845	1.3776	-0.5561	Y	2.6	0.1091
ECB_01703	0.8867	-0.047	1.0515	-0.2280	N	15.4	0.9648
ECB_00637	0.6406	0.412	1.2080	-0.3448	N	309.3	0.0782
ECB_03152	0.7946	0.591	1.3067	-0.4184	N	3264.9	0.0220
ECB_01314	0.8828	0.160	1.0802	-0.2496	N	3.6	0.3214
ECB_01990	0.6883	-0.259	0.2195	0.3919	N	0.3	2.0000
ECB_00520	0.9748	-0.478	0.3369	0.3044	N	1.0	0.7000
ECB_03305	0.7014	0.456	1.0291	-0.2115	N	151.4	0.0481
ECB_02448	0.9032	0.269	1.1111	-0.2727	N	63.5	0.2045
ECB_00451	0.8791	0.335	1.1103	-0.5551	Y	0.2	2.2500
ECB_00646	0.8016	-0.074	0.5619	0.1364	N	2.4	0.5500
ECB_01313	0.8046	-0.042	0.5515	0.1435	N	4.7	0.3226
ECB_01360	0.8898	-0.473	0.7602	-0.0120	N	2.9	1.3333
ECB_01696	0.9518	-0.054	0.9369	-0.1435	N	24.6	0.4692
ECB_02706	0.8958	-0.160	0.2650	0.3564	N	1.0	0.7000
ECB_02611	0.7685	0.100	0.9666	-0.1657	N	25.3	0.3174
ECB_03180	0.5385	-0.345	0.6761	0.0503	N	1.9	1.1400
ECB_04227	0.9603	0.196	1.1621	-0.3113	N	1.9	0.7222
ECB_01427	0.9035	0.027	1.3043	-0.4169	N	1.7	1.4211
ECB_00510	0.7161	0.240	0.3560	0.2880	N	0.3	0.2500
ECB_01308	0.5470	-0.294	0.8560	-0.0837	N	8.4	2.4600
ECB_03111	0.9539	0.133	1.0624	-0.2372	N	42.4	0.4266
ECB_02815	0.7809	0.409	1.1908	-0.3327	N	40.0	0.1714
ECB_01841	0.7804	0.338	0.8545	-0.0828	N	15.1	0.1699
ECB_03170	0.9468	0.498	1.0765	-0.2478	N	5789.0	0.0078
ECB_03992	0.9032	0.033	0.8958	-0.1137	N	8.0	0.3511
ECB_01101	0.7812	0.321	1.1277	-0.2859	N	42.4	0.1808
ECB_02164	0.9544	0.364	1.1025	-0.5513	Y	1.1	9.7500
ECB_00416	0.7544	0.353	1.1004	-0.2658	N	130.3	0.1057
ECB_00860	0.8143	0.247	1.0424	-0.2228	N	21.8	0.2312
ECB_03179	0.9100	-0.706	0.3870	0.2637	N	1.8	2.4000
ECB_03949	0.8258	0.404	1.0804	-0.2510	N	245.4	0.0612
ECB_00918	0.8070	0.386	1.2796	-0.3989	N	375.3	0.1353
ECB_04262	0.9639	0.395	1.0188	-0.2054	N	57.3	0.0850
ECB_00197	0.9940	0.314	1.0707	-0.2440	N	48.9	0.1447
ECB_03844	0.9028	0.217	0.9694	-0.1689	N	77.3	0.1371
ECB_02341	0.8584	0.042	1.2130	-0.3496	N	14.9	1.9675
ECB_02028	0.8534	0.415	1.0962	-0.2631	N	23.7	0.1342
ECB_01564	0.7937	-0.108	0.7167	0.0180	N	6.1	0.4515
ECB_03925	0.7751	0.274	1.0360	-0.2187	N	90.6	0.1341
ECB_01925	0.9721	0.401	0.9988	-0.1912	N	265.6	0.0314
ECB_00195	0.8536	0.332	1.0502	-0.2294	N	55.8	0.1199
ECB_01094	0.6080	0.287	1.4252	-0.5070	N	37.4	1.0030
ECB_00487	0.6731	-0.245	-0.2000	0.4000	N	0.2	2.2500
ECB_01659	0.9453	0.238	0.9552	-0.5479	Y	1.5	10.5000
ECB_03304	0.7758	0.614	1.1148	-0.2773	N	86.4	0.0383
ECB_03106	0.7912	0.332	1.0977	-0.2647	N	157.3	0.1125
ECB_01565	0.6620	0.196	1.1132	-0.2762	N	62.5	0.2423
ECB_01085	0.9038	0.621	1.1279	-0.2871	N	354.3	0.0214
ECB_04246	0.9112	0.286	0.9918	-0.1864	N	42.9	0.1743
ECB_00004	0.8100	0.453	1.0974	-0.2646	N	604.4	0.0293
ECB_00147	0.7894	0.260	1.1897	-0.3328	N	53.5	0.3662
ECB_01599	0.7595	0.384	0.7801	-0.0300	N	33.3	0.0781
ECB_02434	0.7209	-0.047	0.9874	-0.1833	N	4.4	0.8203
ECB_03161	0.8618	0.497	1.2773	-0.3977	N	4164.4	0.0317
ECB_02112	0.6933	0.286	1.2018	-0.3419	N	41.0	0.3740
ECB_04101	0.7389	0.260	1.1141	-0.2770	N	166.4	0.1525
ECB_02295	0.6158	-0.711	0.5393	0.1477	N	0.9	1.0500
ECB_02536	0.6090	0.405	1.2127	-0.5462	Y	3.0	1.0667
ECB_00225	0.4525	-0.375	0.2454	0.3648	N	0.7	1.9286
ECB_00848	0.4182	-0.171	0.8178	-0.0583	N	6.1	1.4178
ECB_02032	0.8238	0.128	1.0694	-0.2442	N	78.9	0.3991
ECB_00850	0.6043	-0.273	0.7777	-0.0287	N	0.7	1.1667
ECB_03846	0.7263	0.280	1.2224	-0.3573	N	208.1	0.2665
ECB_03184	0.6947	-0.057	0.9796	-0.1779	N	7.2	1.0561
ECB_02506	0.7873	0.142	1.0615	-0.2384	N	10.5	0.5299
ECB_02874	0.7512	-0.466	0.1677	0.4217	N	1.2	1.1786
ECB_02348	0.8483	0.668	1.2333	-0.3654	N	1.6	0.1111
ECB_01577	0.6327	0.367	1.2996	-0.4144	N	161.1	0.1716
ECB_03245	0.6683	-0.419	0.6335	0.0770	N	0.6	1.2500
ECB_02237	0.9334	0.523	1.1314	-0.2904	N	115.9	0.0610
ECB_01316	0.7009	0.122	1.1235	-0.2846	N	15.8	0.6092
ECB_02631	0.5699	0.042	1.0219	-0.2096	N	51.2	0.3697
ECB_02334	0.8894	0.342	1.1006	-0.2678	N	34.4	0.1802
ECB_03237	0.7304	0.461	1.0652	-0.2418	N	54.9	0.0712
ECB_03527	0.9816	-0.602	0.4554	0.2076	N	0.4	2.0000
ECB_00564	0.6999	0.053	0.8578	-0.0890	N	192.4	0.1235
ECB_02172	0.6989	0.122	1.2193	-0.3554	N	6.7	0.5816
ECB_03536	0.9958	-0.009	1.0278	-0.2144	N	10.1	0.8483
ECB_03537	0.9229	0.313	1.1648	-0.5429	Y	0.7	1.2000
ECB_02872	0.9725	0.010	0.9446	-0.1531	N	7.6	14.8333
ECB_00603	0.6288	0.428	1.1587	-0.3110	N	102.7	0.1141
ECB_00598	0.5726	0.363	1.0793	-0.5424	Y	1.3	1.6765
ECB_03000	0.8832	0.044	0.6772	0.0433	N	3.0	0.3068
ECB_03434	0.7702	0.271	1.4119	-0.5417	Y	4.0	1.5652
ECB_03586	0.6703	0.545	1.0274	-0.2145	N	221.1	0.0358
ECB_03471	0.9995	0.424	1.1545	-0.3081	N	54.0	0.1759
ECB_03730	0.6214	0.445	1.1844	-0.3301	N	145.5	0.0915
ECB_02735	0.9467	0.514	1.1300	-0.2902	N	423.2	0.0252
ECB_02760	0.5938	0.387	1.2622	-0.3875	N	27.6	0.2840
ECB_00242	0.5796	0.022	0.9048	-0.1247	N	5.4	0.5172
ECB_01750	0.7577	0.324	1.0491	-0.2308	N	56.5	0.1610
ECB_00891	0.7042	0.333	1.0896	-0.2606	N	68.4	0.1239
ECB_03194	0.6184	0.392	0.8761	-0.1037	N	12.8	0.2012
ECB_00229	0.8321	0.475	1.3187	-0.5402	Y	0.7	2.3571
ECB_00993	0.6696	0.707	1.3092	-0.5402	Y	26.6	0.1429
ECB_02426	0.9799	0.119	1.0385	-0.2231	N	8.1	0.5111
ECB_02044	0.9478	0.366	1.2013	-0.3428	N	200.6	0.1329
ECB_03611	0.5739	0.288	1.1022	-0.2699	N	6.3	0.4307
ECB_03153	0.6443	0.714	1.3866	-0.5395	Y	358.4	0.0239
ECB_02311	0.9046	0.266	1.0957	-0.2653	N	131.0	0.1509
ECB_01755	0.7694	-0.265	0.7397	-0.0040	N	8.9	0.6414
ECB_01479	0.9255	-0.197	0.9129	-0.1312	N	14.3	1.5000
ECB_01797	0.7612	-0.138	0.7495	-0.0113	N	7.4	0.7562
ECB_01850	0.7462	0.478	0.9718	-0.1746	N	757.2	0.0105
RF00125.1	0.6418	-0.174	0.0000	0.5387	N	0.2	0.7500
ECB_02651	0.6737	-0.625	0.6152	0.0870	N	4.1	1.3182
ECB_02736	0.7763	0.645	1.0304	-0.2177	N	155.4	0.0170
ECB_03899	0.9342	-0.168	0.7334	0.0000	N	0.4	12.0000
RF02057.1	0.9333	0.920	1.3155	-0.5378	Y	0.6	0.0000
ECB_03733	0.7658	0.012	1.0491	-0.2315	N	6.6	1.0109
ECB_02532	0.9816	-0.163	0.8969	-0.1201	N	43.1	0.6037
ECB_04006	0.8833	0.413	0.9965	-0.1931	N	48.4	0.0893
ECB_01763	0.9575	-0.012	1.0080	-0.2016	N	57.8	0.5729
ECB_02509	0.7961	-0.129	0.9704	-0.1741	N	14.6	1.0323
ECB_00549	0.7888	0.046	0.9563	-0.1638	N	100.8	0.2832
ECB_03691	0.6314	-0.117	0.6791	0.0392	N	0.7	0.7500
ECB_00340	0.6553	0.336	1.1992	-0.3418	N	10.2	0.3636
ECB_03248	0.7558	0.331	0.8914	-0.1164	N	97.6	0.0690
ECB_02323	0.7403	0.452	1.0577	-0.2382	N	82.7	0.0540
ECB_02137	0.8418	0.142	0.9454	-0.1559	N	126.2	0.1716
ECB_00544	0.8996	0.009	1.0933	-0.2643	N	7.6	1.4505
ECB_00516	0.7228	-0.350	0.6244	0.0790	N	1.8	1.3333
ECB_04208	0.7814	0.217	1.3841	-0.5362	Y	2.4	0.8500
ECB_01595	0.9314	-0.044	0.8311	-0.0724	N	4.7	3.0385
ECB_03034	0.9127	0.655	1.3690	-0.5359	Y	80.1	0.0889
ECB_03562	0.7705	-0.173	0.9812	-0.1824	N	3.9	1.2614
ECB_01413	0.6372	0.281	1.2870	-0.4062	N	11.0	7.1327
ECB_02564	0.9241	0.203	1.0558	-0.2371	N	27.9	0.3235
ECB_04033	0.8674	0.419	1.3811	-0.5354	Y	31.1	0.4742
ECB_00363	0.7450	0.409	1.0613	-0.2415	N	92.8	0.0899
ECB_00889	0.8148	0.339	0.9268	-0.1432	N	22.2	0.1238
ECB_00941	0.7210	-0.069	0.2468	0.3539	N	0.7	0.5000
ECB_02724	0.9049	0.277	1.1421	-0.3006	N	111.3	0.2139
ECB_02217	0.7903	0.121	1.0519	-0.2347	N	37.4	0.3600
ECB_02231	0.8397	0.399	1.0611	-0.2414	N	77.2	0.0889
ECB_04226	0.8996	0.254	0.6469	0.0611	N	2.4	0.2234
ECB_00459	0.9059	-0.120	0.9640	-0.1707	N	3.3	4.5714
ECB_01032	0.6944	0.331	1.0949	-0.2662	N	173.9	0.1050
ECB_01511	0.9325	0.053	1.0970	-0.2678	N	4.6	2.2326
ECB_00394	0.9951	0.031	1.1849	-0.3320	N	7.1	1.7083
ECB_03657	0.7425	0.298	1.0831	-0.2577	N	228.1	0.1067
ECB_03225	0.2816	0.085	1.0457	-0.2304	N	16.4	0.5000
ECB_00211	0.7793	0.123	1.0013	-0.1981	N	11.2	0.3862
ECB_01098	0.8985	-0.150	0.9077	-0.1298	N	145.3	0.4615
ECB_02786	0.6255	0.381	1.2383	-0.5327	Y	4.1	1.8587
ECB_02160	0.9138	0.421	0.9930	-0.1921	N	168.1	0.0373
ECB_04082	0.9570	0.387	0.9542	-0.1639	N	34.8	0.1050
ECB_03133	0.7001	0.380	0.9556	-0.1649	N	29.0	0.1472
ECB_03493	0.6605	0.453	1.2039	-0.3461	N	131.3	0.1230
ECB_01499	0.9095	0.155	1.0146	-0.2081	N	69.9	0.2278
ECB_03553	0.8011	0.358	1.3205	-0.5318	Y	8.8	0.6232
ECB_00415	0.7938	0.364	1.3270	-0.5318	Y	15.7	0.5848
ECB_00307	0.8556	0.608	0.9430	-0.1559	N	2.5	0.2500
ECB_03873	0.5684	0.303	1.0072	-0.2028	N	39.0	0.1735
ECB_02310	0.6947	0.485	1.3916	-0.5312	Y	2.1	0.4091
ECB_02770	0.7472	0.680	-0.2101	0.3780	N	0.4	0.0000
ECB_03874	0.7220	0.428	1.2041	-0.3464	N	154.0	0.1009
ECB_01781	0.9184	0.237	1.1164	-0.2825	N	30.1	0.3303
ECB_02508	0.9249	0.423	1.3736	-0.5308	Y	17.9	0.4572
ECB_02888	0.8432	0.474	1.1234	-0.2877	N	162.9	0.0771
RF01809.1	0.9997	0.399	1.2661	-0.3917	N	127.4	0.1301
ECB_00486	0.7675	0.140	1.1057	-0.2750	N	52.6	0.4909
ECB_03131	0.7475	0.378	1.0365	-0.2247	N	32.9	0.1774
ECB_02987	0.8152	-0.639	0.3160	0.2995	N	0.2	3.0000
ECB_03437	0.8636	-0.231	0.6302	0.0708	N	0.7	1.0000
ECB_02494	0.9990	-0.297	0.6465	0.0589	N	2.7	0.2872
ECB_01293	0.7790	0.229	0.9917	-0.1923	N	1.6	0.3409
ECB_03589	0.5344	0.481	1.1671	-0.3199	N	448.1	0.0521
ECB_03229	0.9512	0.073	1.2725	-0.3965	N	1.7	1.0000
ECB_01675	0.6998	0.257	1.0956	-0.2680	N	147.9	0.1825
ECB_03617	0.7295	0.469	1.0540	-0.2377	N	1217.9	0.0117
ECB_03706	0.9530	0.313	1.0981	-0.2699	N	26.9	0.2695
ECB_01047	0.7196	0.016	0.4280	0.2170	N	0.8	0.5000
ECB_02649	0.7996	-0.587	0.6367	0.0652	N	11.1	0.8902
ECB_02695	0.8589	0.291	1.2545	-0.3836	N	5.4	3.1786
ECB_03063	0.5858	0.371	1.1352	-0.2970	N	93.3	0.1421
ECB_00351	0.6708	0.491	1.2272	-0.3638	N	210.6	0.0604
ECB_03599	0.6702	0.232	0.9176	-0.1391	N	19.2	0.1870
ECB_00754	0.6862	-0.009	0.8834	-0.1143	N	2.8	2.1964
ECB_02831	0.5817	-0.277	0.5419	0.1335	N	0.9	1.3125
RF01769.1	0.8131	-0.183	0.7622	-0.0264	N	4.9	0.5000
ECB_01299	0.6569	0.221	1.0553	-0.2392	N	18.3	0.2897
ECB_00061	0.8127	0.237	1.0109	-0.2071	N	106.2	0.1306
ECB_02977	0.5732	0.177	0.9906	-0.1924	N	24.0	0.2424
ECB_01926	0.7732	0.459	1.0284	-0.2199	N	192.5	0.0311
ECB_00255	0.9487	-0.438	0.5173	0.1506	N	55.8	0.4250
ECB_00248	0.7740	-0.223	0.9181	-0.1401	N	5.6	1.0479
RF02081.1	0.7971	0.527	0.9496	-0.1631	N	4.6	0.1463
ECB_00278	0.8861	-0.774	0.2040	0.3771	N	1.0	0.7500
ECB_00151	0.7331	0.369	0.9455	-0.1602	N	82.2	0.0491
ECB_03947	0.9158	-0.111	0.3083	0.3013	N	0.6	0.4500
ECB_02916	0.8607	0.392	1.2637	-0.5245	Y	3.4	4.1087
ECB_03552	0.9002	0.361	1.3354	-0.5243	Y	8.5	0.7045
ECB_00511	0.6500	0.094	1.2921	-0.4113	N	4.6	1.0714
ECB_01963	0.9257	-0.334	0.7199	0.0030	N	1.0	1.6364
ECB_03952	0.9008	-0.344	0.6730	0.0368	N	2.5	2.0000
ECB_00515	0.8051	-0.016	1.0128	-0.2092	N	7.0	0.9560
ECB_00864	0.9443	0.210	0.6283	0.0692	N	9.6	0.1970
ECB_00101	0.7893	0.208	0.9981	-0.1985	N	10.6	0.3197
ECB_02461	0.7780	0.209	0.9771	-0.1835	N	49.5	0.2016
ECB_03120	0.8008	-0.181	0.8572	-0.0969	N	4.6	1.0403
ECB_01201	0.7841	-0.045	0.9062	-0.1324	N	2.3	2.7000
ECB_02171	0.5820	-0.276	0.7857	-0.0454	N	11.1	0.7785
ECB_04032	0.9255	0.404	1.1220	-0.2885	N	47.8	0.1591
ECB_00853	0.9481	0.360	1.3683	-0.5225	Y	2.6	1.8750
ECB_02122	0.8303	0.547	1.0600	-0.2437	N	10.0	0.1175
ECB_02456	0.9864	-0.215	0.4929	0.1661	N	5.6	0.2161
ECB_03692	0.9428	0.471	1.2086	-0.3511	N	67.5	0.1468
ECB_00006	0.8313	0.242	1.0352	-0.2259	N	19.0	0.2270
ECB_02830	0.7143	0.349	0.5533	0.1222	N	1.0	0.0000
ECB_01902	0.9521	-0.148	0.9683	-0.1776	N	14.6	2.1321
ECB_01004	0.8739	0.061	1.0482	-0.2353	N	1.3	2.1923
ECB_03755	0.8869	0.674	1.3911	-0.5216	Y	2413.9	0.0209
ECB_02895	0.9144	0.301	1.2021	-0.3466	N	1.9	0.6923
ECB_01298	0.8512	0.117	1.0674	-0.2494	N	19.4	0.5015
ECB_01462	0.7218	-0.032	0.7218	0.0000	N	0.4	NA
ECB_02126	0.8014	0.570	1.1092	-0.2797	N	5.0	0.2283
ECB_01949	0.7241	-0.302	0.6602	0.0443	N	2.1	1.5577
ECB_03322	0.7928	0.212	1.1815	-0.3319	N	33.8	0.3689
ECB_03479	0.5323	0.747	1.0384	-0.2286	N	16.8	0.0822
ECB_03073	0.9677	0.098	0.9662	-0.1766	N	18.9	0.3160
ECB_02805	0.6103	-0.157	1.0124	-0.2100	N	0.8	1.1667
ECB_00079	0.7348	0.388	1.0938	-0.2687	N	246.2	0.0686
ECB_01625	0.8498	0.201	0.8112	-0.0648	N	14.1	0.1901
ECB_03025	0.6691	-0.537	0.6462	0.0541	N	1.9	0.8036
ECB_01673	0.7703	0.414	1.3590	-0.5200	Y	51.1	0.4094
ECB_00920	0.5093	0.154	0.9780	-0.1853	N	14.3	0.3983
ECB_01535	0.7398	-0.088	0.9224	-0.1452	N	4.8	0.7788
ECB_02378	0.7546	0.398	1.3508	-0.5197	Y	4.0	1.5938
ECB_03400	0.7169	0.052	1.0409	-0.2307	N	7.8	0.6411
ECB_02029	0.7059	-0.168	0.9255	-0.1476	N	13.1	1.2018
ECB_03296	0.7396	-0.269	0.8921	-0.1236	N	5.0	0.9044
ECB_03561	0.8244	0.636	1.3335	-0.5192	Y	8.0	0.2045
ECB_00468	0.7500	0.311	1.2646	-0.5192	Y	0.5	0.6667
ECB_03646	0.9783	0.467	1.4295	-0.5191	Y	287.5	0.1927
ECB_02060	0.8590	0.564	1.3377	-0.5190	Y	4.2	0.3592
ECB_00463	0.8484	-0.543	0.6594	0.0439	N	1.3	0.7895
ECB_03172	0.7682	0.529	1.1079	-0.2792	N	3044.2	0.0094
ECB_00896	0.8997	0.302	0.9225	-0.1458	N	81.9	0.0915
